imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,q4r_age,r_age,sevhard,sevhealthd,spmpov,spmres,q4foodindsev,q4houseindsev,q4billindsev,q4financindsev,q4sevhard,q4spmres,q4spmpov,qweight_p,qweight_pu,q8r_age,q8sevhealthd,q8foodindsev,q8houseindsev,q8billindsev,q8financindsev,q8sevhard,q8spmres,q8spmpov
0,4,1,0,0,0,4. Other / MultiRacial,47,46,0,0,0,44253.25,0,0,0,0,0,63344.164,0,2981,2981,49,0,0,0,0,0,0,103820.82,0
0,2,1,1,0,0,1. White Non-Hispanic,,34,1,0,0,207400,,,,,,,,3755,1878,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,55,54,0,0,0,84688.25,0,0,0,0,0,160787.25,0,6381,3190,56,0,0,0,0,0,0,154411.97,0
0,2,1,0,0,0,1. White Non-Hispanic,,37,0,0,1,52112.547,,,,,,,,5103,2552,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,,57,0,0,0,74527.109,,,,,,,,4310,4310,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,38,37,0,1,0,48890.648,0,0,0,0,0,51290.25,0,10647,5324,39,,,,,,,44860.41,0
0,4,0,0,0,0,1. White Non-Hispanic,74,73,0,0,0,112044.23,0,0,0,0,0,143918.23,0,16434,8217,75,0,0,0,0,0,0,206718.39,0
0,1,0,1,1,0,5. Hispanic,53,51,1,1,0,53075.051,1,0,0,1,1,21060,0,15271,15271,54,1,1,0,0,1,1,24041.088,0
0,4,0,0,0,0,1. White Non-Hispanic,30,29,0,0,0,53528.25,0,1,0,1,1,61775.5,0,15501,15501,31,0,0,1,0,0,1,39110.91,0
0,4,1,0,0,0,2. Black Non-Hispanic,31,30,0,0,0,42358.25,0,0,0,0,0,38192.25,0,5265,5265,32,0,0,0,0,0,0,57556.852,0
0,2,0,0,0,0,1. White Non-Hispanic,69,68,1,1,0,55095.324,0,0,0,0,0,12291.98,1,9546,9546,70,1,,1,1,0,,30483.689,0
0,4,1,1,0,0,2. Black Non-Hispanic,,57,1,0,0,56294.832,,,,,,,,5875,2938,,,,,,,,,
1,1,1,0,0,0,1. White Non-Hispanic,,53,1,1,1,415,,,,,,,,34434,34434,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,47,46,0,0,0,126794.1,0,0,0,0,0,73711.297,0,9435,4718,48,0,0,0,0,0,0,78801.484,0
0,4,1,0,0,0,4. Other / MultiRacial,,22,0,0,1,-2187.7793,,,,,,,,3427,1714,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,42,41,0,0,0,207400,0,0,0,0,0,209057.91,0,9435,4718,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,50,0,0,0,62392.75,,,,,,,,1372,1372,,,,,,,,,
0,2,1,0,0,0,4. Other / MultiRacial,29,27,0,0,0,56770.57,0,0,0,0,0,61596.395,0,12422,3106,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,48,0,1,0,50983.578,,,,,,,,2681,2681,,,,,,,,,
0,2,0,0,0,0,4. Other / MultiRacial,,72,0,0,0,207400,,,,,,,,4419,1473,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,35,0,0,0,37481.531,,,,,,,,3538,3538,,,,,,,,,
0,1,1,0,0,0,2. Black Non-Hispanic,77,75,1,1,0,20314.115,0,0,0,0,0,24127.447,0,5229,5229,78,1,0,0,0,0,0,27470.773,0
0,4,1,0,0,0,1. White Non-Hispanic,63,62,0,0,0,86434.789,0,0,0,0,0,94906.398,0,3890,1945,,,,,,,,,
1,1,1,1,0,0,5. Hispanic,,30,1,0,0,40704.629,,,,,,,,4162,4162,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,49,0,0,0,207400,,,,,,,,8939,4470,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,,84,0,0,1,50,,,,,,,,8282,8282,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,50,49,0,0,0,30336.25,0,0,1,0,1,38615.926,0,3763,3763,,0,0,0,0,0,0,-1507566.5,1
1,2,1,1,1,0,4. Other / MultiRacial,,67,1,0,0,144000,,,,,,,,3599,3599,,,,,,,,,
1,1,1,1,0,0,5. Hispanic,,28,1,0,0,46587.402,,,,,,,,22690,22690,30,0,1,0,1,0,1,25495.48,0
0,3,1,0,0,0,1. White Non-Hispanic,51,50,0,1,0,54648,0,0,0,0,0,124141.67,0,4136,1379,52,1,0,0,0,1,1,57818.762,0
0,4,1,0,0,0,1. White Non-Hispanic,,56,1,0,0,120455.5,,,,,,,,12199,6100,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,48,47,0,0,0,22113.25,0,0,0,0,0,44761.484,0,3763,3763,49,0,0,0,0,0,0,19256.24,0
0,4,0,0,0,0,1. White Non-Hispanic,82,81,0,1,0,139600,0,0,0,0,0,41950,0,8229,8229,83,1,0,0,0,0,0,49800,0
0,2,1,0,0,0,4. Other / MultiRacial,,65,0,1,1,27.384022,,,,,,,,3073,1536,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,57,56,0,1,1,18551.24,0,0,0,0,1,28956,0,5442,2721,58,1,0,0,0,0,1,26143.545,0
0,3,0,0,0,0,5. Hispanic,,23,0,0,0,65563.477,,,,,,,,9738,9738,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,66,0,0,0,54168.352,,,,,,,,4387,4387,,,,,,,,,
0,4,1,0,0,0,3. Asian Non-Hispanic,29,28,0,0,0,68068.25,0,0,0,0,0,83627.25,0,14287,4762,30,0,0,0,0,0,0,54219.598,0
0,3,1,0,0,0,2. Black Non-Hispanic,,29,0,0,1,28685.02,,,,,,,,1951,1951,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,42,41,0,0,0,57365.5,0,0,0,0,0,82246.063,0,7780,3890,43,0,0,0,0,0,0,149299.73,0
0,2,1,0,0,0,2. Black Non-Hispanic,43,,0,1,0,100111.73,0,0,0,0,0,26018.646,1,2026,2026,44,1,0,0,0,1,1,46604.824,0
0,1,0,0,0,0,1. White Non-Hispanic,,79,0,0,0,199346.14,,,,,,,,7957,2652,,,,,,,,,
0,1,0,1,0,0,4. Other / MultiRacial,19,18,1,0,0,104400.34,0,0,0,0,0,6199.6235,1,9098,9098,20,0,0,0,0,0,0,56593.16,0
0,4,0,0,0,0,1. White Non-Hispanic,,77,0,0,1,9890.3545,,,,,,,,16294,5431,,,,,,,,,
0,4,0,0,0,0,2. Black Non-Hispanic,60,59,0,0,0,33716.293,0,0,0,0,0,122544.56,0,6214,6214,61,0,0,0,0,0,0,99752.57,0
0,4,0,0,0,0,3. Asian Non-Hispanic,,35,0,0,0,60965.766,0,0,0,0,0,16670.564,0,18061,18061,40,0,0,0,0,0,0,13713.26,1
0,4,1,0,0,0,5. Hispanic,,25,0,0,0,34827.25,0,0,0,0,0,69959.25,0,4436,4436,27,0,0,0,0,0,0,131114.72,0
0,1,1,0,1,0,5. Hispanic,37,36,1,0,1,3331.135,0,0,0,0,0,27156.25,0,6582,6582,38,0,0,0,1,0,1,44193.219,0
0,4,1,1,0,0,5. Hispanic,61,60,1,1,0,19296,0,0,0,0,1,30883.424,0,2852,2852,62,1,1,,0,1,,77717.18,0
0,3,1,0,0,0,1. White Non-Hispanic,,32,0,0,1,36818.742,,,,,,,,33343,11114,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,66,55,0,0,0,207400,0,0,0,0,0,209057.91,0,9904,4952,67,0,0,0,0,0,0,189670.42,0
1,2,0,0,1,0,5. Hispanic,30,29,1,0,1,33847.789,1,0,0,0,1,39589.137,0,4084,1361,32,0,0,0,0,0,0,27311.654,1
0,2,0,0,0,0,1. White Non-Hispanic,,31,0,0,0,87604.531,,,,,,,,5915,2958,,,,,,,,,
1,2,0,0,0,0,5. Hispanic,62,61,1,1,1,9242.4033,0,0,0,0,0,99437.789,0,13275,13275,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,33,32,0,0,0,84928,0,0,0,0,0,141939.34,0,11894,11894,34,0,0,0,0,0,0,78432.43,0
0,1,1,0,0,1,5. Hispanic,,63,1,1,0,25199.152,,,,,,,,6304,6304,,,,,,,,,
0,2,0,0,0,0,2. Black Non-Hispanic,66,65,0,0,0,77034.766,0,0,0,0,1,143347.61,0,5094,2547,67,0,0,0,0,0,0,106074.07,0
0,2,1,1,0,0,5. Hispanic,64,62,1,1,0,30023.789,0,0,1,1,1,41199.516,0,4872,2436,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,,20,0,0,0,72930.219,,,,,,,,8217,2739,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,31,30,0,0,0,83493.617,0,0,0,0,0,133355.34,0,12820,6410,33,0,0,0,0,0,0,142676.14,0
0,1,1,0,0,0,5. Hispanic,72,71,0,1,0,60215.387,0,0,0,1,1,23799.109,0,12727,12727,74,1,0,0,0,1,1,22814.73,0
0,4,1,0,0,0,5. Hispanic,28,27,0,0,0,30386.588,0,1,1,1,1,109829.98,0,1699,850,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,87,0,0,1,0,,,,,,,,7194,7194,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,,20,0,0,0,121178.09,,,,,,,,15034,5011,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,19,0,0,0,52843.512,,,,,,,,23679,7893,,,,,,,,,
0,4,0,0,0,0,2. Black Non-Hispanic,,45,0,0,1,6864.6167,,,,,,,,3685,1842,,,,,,,,,
1,2,1,0,0,0,2. Black Non-Hispanic,,72,1,0,0,139640.61,,,,,,,,18956,9478,,,,,,,,,
1,3,1,1,0,0,5. Hispanic,37,36,1,0,0,35193.102,0,0,0,0,0,49864.801,0,9235,9235,38,1,0,1,0,0,1,25921.73,1
0,1,0,0,1,0,2. Black Non-Hispanic,27,26,1,0,1,27340.447,0,0,0,0,0,2819.9487,1,22312,7437,,,,,,,,,
1,2,1,1,1,0,2. Black Non-Hispanic,,32,1,0,0,49179.996,,,,,,,,4468,4468,55,0,0,0,1,1,1,13274.574,1
0,2,1,0,0,0,5. Hispanic,,54,1,0,0,31937.752,,,,,,,,10834,5417,60,0,0,0,0,0,1,195198.66,0
0,1,1,0,0,0,5. Hispanic,48,42,0,0,0,34462.496,1,0,1,0,1,97298.25,0,7250,3625,44,0,0,0,1,0,1,68045.07,0
0,2,1,1,0,0,1. White Non-Hispanic,34,33,1,0,0,142455.33,0,0,0,0,0,124791.56,0,10961,2740,,,,,,,,,
1,2,1,1,1,0,2. Black Non-Hispanic,65,60,1,1,0,15338.231,1,0,0,1,1,12987.98,1,7415,7415,,,,,,,,,
1,3,1,1,1,0,5. Hispanic,59,62,1,0,1,10809.69,1,0,1,1,1,20222.717,1,4371,4371,64,1,0,0,1,1,1,23349.537,0
0,1,1,0,0,0,5. Hispanic,,79,0,1,0,24543.523,,,,,,,,9340,9340,,,,,,,,,
0,3,1,0,0,1,1. White Non-Hispanic,23,22,1,0,0,58741.148,0,0,0,0,1,61032.602,0,37212,9303,24,0,0,1,0,1,1,38829.34,1
0,2,1,0,0,0,2. Black Non-Hispanic,,50,0,0,0,45165.25,,,,,,,,3563,3563,53,0,0,0,0,0,0,43085.32,0
0,4,0,0,0,0,1. White Non-Hispanic,,45,0,0,0,128367.6,,,,,,,,13171,6586,47,0,0,0,0,0,0,139534.81,0
0,3,0,0,0,0,5. Hispanic,67,60,0,1,0,27586.357,0,0,0,0,0,48000.121,0,10176,10176,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,29,28,1,0,0,89665.5,0,0,0,0,0,159592.19,0,23420,11710,31,0,0,0,0,0,1,29586.463,0
0,3,1,0,0,0,2. Black Non-Hispanic,,74,1,0,0,43006.77,,,,,,,,9487,4744,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,34,33,0,0,0,125051.92,0,0,0,0,0,87627.914,0,15699,7850,35,0,1,0,0,1,1,196960.28,0
0,4,1,0,0,0,5. Hispanic,,69,0,1,0,38916.785,,,,,,,,3976,1988,,,,,,,,,
0,1,1,0,1,0,5. Hispanic,56,54,1,1,0,33129.191,0,0,1,0,1,31825.654,0,13035,6518,57,1,0,0,1,0,1,23757.92,0
0,1,1,0,0,0,2. Black Non-Hispanic,77,76,0,0,0,93832.852,,0,0,0,,52892.109,0,4648,1549,78,0,0,0,0,0,0,82561.789,0
0,1,1,0,0,0,2. Black Non-Hispanic,52,53,0,1,0,26099.43,0,0,0,0,0,66106.047,0,2848,2848,55,1,0,0,0,0,0,18920.709,1
0,2,1,0,0,0,1. White Non-Hispanic,,85,0,0,0,147701.28,,,,,,,,3459,1730,,,,,,,,,
0,1,1,1,0,1,5. Hispanic,48,47,1,1,0,57628.293,0,0,0,0,1,10026.95,1,7554,3777,49,1,1,0,0,1,1,51488.887,0
0,4,1,0,1,1,1. White Non-Hispanic,,47,1,0,0,65163,,,,,,,,10603,2651,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,73,72,0,1,1,3004.6052,0,0,0,0,0,2264.73,1,4669,4669,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,73,0,0,0,201483.88,,,,,,,,11171,3724,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,,69,0,0,0,46000,,,,,,,,24378,6094,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,74,0,1,0,63914.414,,,,,,,,1832,1832,,,,,,,,,
0,2,1,1,0,0,5. Hispanic,,67,1,1,0,73341.258,,,,,,,,5248,5248,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,78,77,0,0,0,65867.586,0,0,0,0,0,9660.1191,1,3516,3516,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,58,57,0,0,0,140445.5,0,0,0,0,0,121076,0,9306,4653,59,0,0,0,0,0,0,98665.617,0
0,4,1,0,0,0,4. Other / MultiRacial,,53,0,0,0,54780.086,,,,,,,,1754,1754,55,0,0,0,1,1,1,58541.387,0
0,4,1,0,0,0,4. Other / MultiRacial,68,67,0,0,0,35152.75,0,0,0,0,0,14525.61,1,2305,2305,69,1,0,0,0,0,0,31507.85,0
0,3,0,0,0,0,2. Black Non-Hispanic,49,48,0,0,0,105199.73,0,0,0,0,0,62590.781,0,13338,4446,50,0,0,0,0,0,0,141603.95,0
1,2,1,1,1,0,5. Hispanic,,31,1,0,0,34282.836,,,,,,,,3243,3243,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,54,53,1,1,0,207400,0,0,1,0,1,67131.5,0,3370,1685,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,57,56,1,1,0,12730.81,0,0,0,1,1,29952.17,0,3775,3775,58,0,0,1,0,0,1,58525.039,0
0,4,1,0,0,0,1. White Non-Hispanic,33,32,0,0,0,117688.3,0,0,0,0,0,152134.59,0,18876,9438,34,0,0,0,0,0,0,206718.41,0
0,1,1,0,0,0,5. Hispanic,,87,1,1,0,18953.023,,,,,,,,9580,9580,,,,,,,,,
0,2,0,0,0,0,1. White Non-Hispanic,,23,0,0,1,6190.1934,1,0,0,0,1,17163.311,1,7643,2548,25,1,1,0,0,1,1,19031.676,1
0,4,1,0,0,0,4. Other / MultiRacial,,,0,0,0,207400,,,,,,,,4687,1172,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,,65,0,0,0,30122.424,,,,,,,,6052,3026,,,,,,,,,
0,4,1,1,0,0,1. White Non-Hispanic,69,68,1,0,0,21281.402,0,0,0,0,0,20635.359,0,3638,3638,70,1,0,0,0,0,0,20047.48,0
0,4,0,0,0,0,1. White Non-Hispanic,68,67,0,1,0,207400,0,0,0,0,0,186791.55,0,7642,7642,69,0,0,0,0,0,0,100413.43,0
0,4,1,0,0,1,5. Hispanic,30,29,1,0,0,162380.91,1,0,1,1,1,10887,1,2841,710,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,,92,0,1,0,19037.48,,,,,,,,8861,8861,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,65,64,0,0,0,18599.352,0,0,0,0,1,78541.281,0,4759,4759,,,,,,,,,
0,2,0,0,0,0,1. White Non-Hispanic,45,44,0,1,1,9437.4805,0,0,0,0,0,11000,1,12815,6408,46,0,0,0,0,1,1,15101.581,1
0,4,1,0,0,0,4. Other / MultiRacial,,,1,0,0,21433,,,,,,,,1754,1754,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,69,68,0,0,0,60055.012,0,0,0,0,0,-920,1,2472,2472,70,1,0,0,0,0,0,21292.836,0
0,3,1,0,0,0,5. Hispanic,50,58,0,1,0,36649.5,0,0,0,0,0,41625.164,0,5995,2998,60,0,0,0,1,0,1,33495.219,0
0,3,1,0,0,0,2. Black Non-Hispanic,,78,0,1,0,14100,,,,,,,,5859,5859,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,67,66,0,0,0,100000,0,0,0,0,0,89688,0,4318,4318,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,41,40,0,0,0,78898.938,0,0,0,0,0,199377.66,0,5578,2789,42,0,0,0,0,0,0,146322.48,0
0,1,1,0,0,0,2. Black Non-Hispanic,93,66,1,0,0,97178.133,0,0,0,0,0,35656.082,1,23851,3975,,1,0,0,1,0,1,-3973.1536,1
0,2,0,0,0,0,5. Hispanic,,20,0,0,1,8378.0234,,,,,,,,6379,6379,,,,,,,,,
0,1,0,0,0,0,5. Hispanic,,69,0,1,1,11620.98,,,,,,,,10131,10131,71,1,1,0,0,1,1,10555.855,1
0,4,1,0,0,0,2. Black Non-Hispanic,67,67,0,0,0,133338.83,0,0,0,0,0,63389.559,0,2974,2974,69,0,0,0,0,0,0,36882.133,0
1,2,1,0,0,0,1. White Non-Hispanic,42,41,1,1,0,23169.92,0,0,0,0,0,38301,0,2237,2237,43,0,0,0,1,0,1,25302.609,1
1,4,1,0,0,0,2. Black Non-Hispanic,46,45,1,0,0,68668.75,0,1,1,1,1,58721.441,0,5331,5331,47,0,0,0,1,1,1,67162.031,0
0,4,1,1,0,0,1. White Non-Hispanic,51,50,1,0,0,54556.992,0,0,0,0,0,55741.656,0,20592,5148,52,0,0,0,0,0,0,100221.83,0
0,3,1,0,1,0,2. Black Non-Hispanic,,39,1,0,1,24004.643,,,,,,,,1877,1877,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,84,0,0,0,27324.342,,,,,,,,9426,4713,,,,,,,,,
0,3,1,0,0,1,4. Other / MultiRacial,,,1,0,0,46456.75,,,,,,,,3591,3591,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,65,64,0,0,0,115342.73,0,0,0,0,0,60907.82,0,7707,3854,66,0,0,0,0,0,0,69726.805,0
1,2,0,1,0,0,2. Black Non-Hispanic,45,44,1,0,1,19330.209,1,1,1,1,1,131702.44,0,15657,7828,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,,36,0,0,0,102144.7,,,,,,,,17336,8668,,,,,,,,,
0,2,1,1,0,0,1. White Non-Hispanic,,85,1,0,1,4237.48,,,,,,,,8788,8788,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,62,0,1,0,27254.457,,,,,,,,8673,8673,,,,,,,,,
0,2,1,1,0,0,1. White Non-Hispanic,64,63,1,1,0,26849.484,0,0,0,0,0,16320,1,4670,2335,65,1,0,0,0,0,1,15380.127,1
0,2,0,0,0,0,1. White Non-Hispanic,,89,0,1,1,-437.51999,,,,,,,,11523,11523,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,64,62,0,0,0,21994.783,0,0,0,0,1,25663.938,0,1751,876,64,0,0,0,0,0,0,74590.148,0
0,4,1,0,0,0,2. Black Non-Hispanic,,,0,0,0,78124.875,,,,,,,,1503,1503,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,24,23,0,0,0,63007.602,0,0,0,0,0,-8044.6899,1,2628,1314,,0,0,0,0,0,0,-607.83368,1
0,4,0,0,0,0,1. White Non-Hispanic,55,54,0,1,0,15658.25,0,0,0,0,0,177651.8,0,7756,7756,56,0,0,0,0,0,0,17425.561,0
0,4,1,0,0,0,2. Black Non-Hispanic,27,26,0,0,0,177866.28,0,0,0,0,0,97542.984,0,17575,5858,28,0,0,0,0,0,0,108935.96,0
0,2,0,0,0,0,1. White Non-Hispanic,71,70,0,0,0,53299.551,0,0,0,0,0,29839.359,0,2055,2055,72,0,0,0,0,0,0,27274.98,0
0,4,0,0,0,0,5. Hispanic,37,37,0,0,0,72228.25,0,0,0,0,0,63730.5,0,13205,6602,39,0,0,0,0,0,0,122901.23,0
0,2,0,1,0,0,2. Black Non-Hispanic,70,69,1,1,0,37093.98,0,0,0,0,0,31599.404,0,13477,4492,71,1,0,0,0,0,0,25123.436,0
0,3,0,0,0,0,5. Hispanic,21,20,0,0,0,65597.203,0,0,0,0,0,102814.17,0,3640,1820,22,0,0,0,0,0,0,5311.3369,1
0,4,0,0,0,0,1. White Non-Hispanic,65,65,0,0,0,38182.164,0,0,0,0,0,49569.539,0,3807,1904,67,0,0,0,0,0,0,160803.23,0
0,2,0,0,0,0,2. Black Non-Hispanic,,66,0,1,0,115678.38,,,,,,,,2426,2426,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,58,57,0,0,0,90513.539,0,0,0,0,1,65586,0,4194,1398,59,0,0,0,0,0,1,151316,0
0,2,1,0,0,0,5. Hispanic,,30,0,0,0,59103.789,,,,,,,,3712,1856,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,72,71,0,0,0,117488.16,0,0,0,0,0,61370.98,0,9850,9850,73,0,0,0,0,0,0,97411.102,0
0,1,1,0,0,0,5. Hispanic,,54,1,0,0,21009.77,,,,,,,,13446,6723,,,,,,,,,
0,1,1,0,0,0,2. Black Non-Hispanic,,58,0,0,0,28072.373,,,,,,,,10393,10393,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,24,23,1,0,0,31505.24,1,0,0,1,1,26172.531,1,6007,2002,,,,,,,,,
0,1,0,1,1,0,2. Black Non-Hispanic,57,56,1,0,1,7525.5425,0,0,0,0,0,5473.9692,1,14266,14266,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,67,66,0,1,0,207400,0,0,0,0,0,58540.449,0,2299,2299,68,0,0,0,0,0,0,33483.852,0
0,4,0,0,0,0,1. White Non-Hispanic,,86,0,0,0,46802.855,,,,,,,,9855,9855,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,22,21,0,0,0,54648.629,0,0,0,0,0,88028.25,0,11090,5545,23,0,0,0,0,0,1,182920.81,0
0,2,1,0,0,0,4. Other / MultiRacial,,51,0,0,0,60099.035,,,,,,,,893,446,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,38,37,0,0,0,207400,0,0,1,0,1,209057.91,0,7226,3613,39,0,0,0,1,0,1,206718.41,0
0,3,1,0,0,0,3. Asian Non-Hispanic,,18,0,0,1,38503.73,,,,,,,,37212,9303,,,,,,,,,
0,3,1,0,1,0,2. Black Non-Hispanic,,59,1,0,0,31621.199,,,,,,,,11294,3765,,,,,,,,,
1,3,1,0,0,0,2. Black Non-Hispanic,35,34,1,0,0,46462.73,0,0,1,0,1,72891.922,0,2757,2757,36,0,0,0,,0,,88130.398,0
0,4,1,0,0,0,1. White Non-Hispanic,,27,0,0,0,86463.25,,,,,,,,14533,7266,,,,,,,,,
0,1,0,0,0,0,5. Hispanic,,77,1,1,1,19611.537,,,,,,,,20750,10375,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,47,46,1,0,0,48706.965,0,0,0,0,0,57483.246,0,2220,1110,48,0,0,0,0,0,0,22981.221,0
0,3,1,0,0,0,5. Hispanic,,20,1,0,1,8765.6152,,,,,,,,12744,6372,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,28,0,0,0,91766.625,,,,,,,,10275,5138,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,72,70,0,1,0,161042.7,0,0,0,0,0,124250.3,0,8092,4046,73,1,0,0,0,0,0,124001.4,0
0,3,1,1,0,0,4. Other / MultiRacial,,51,1,1,1,7765.8677,,,,,,,,2424,2424,,,,,,,,,
0,3,0,0,0,0,3. Asian Non-Hispanic,54,52,0,0,0,72229.852,0,0,0,0,0,168751,0,37212,12404,,0,0,0,0,0,0,74953.594,0
0,4,0,0,0,0,2. Black Non-Hispanic,,73,0,0,0,36084.98,,,,,,,,4800,4800,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,64,0,0,0,69586.219,,,,,,,,8217,4108,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,44,0,0,0,72139.367,,,,,,,,11481,5740,,,,,,,,,
0,3,1,1,0,1,5. Hispanic,,54,1,0,1,22111.848,,,,,,,,2511,837,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,33,32,0,0,0,65077.398,0,0,0,0,0,86772.602,0,7083,3542,35,0,0,0,0,0,0,106181.07,0
0,4,1,0,0,0,1. White Non-Hispanic,47,48,0,0,0,207400,0,0,0,0,0,72381,0,9634,4817,50,0,0,0,0,0,0,70506.398,0
0,2,0,0,1,0,5. Hispanic,,,1,0,0,102234,,,,,,,,1552,1552,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,90,0,0,0,20362.658,,,,,,,,7002,7002,,,,,,,,,
0,4,1,1,0,0,1. White Non-Hispanic,85,83,1,1,0,55207.992,0,0,0,0,0,94640.844,0,5969,2984,86,1,0,0,0,0,0,28000,0
0,4,1,0,0,0,3. Asian Non-Hispanic,,42,0,0,0,97347.539,,,,,,,,8529,8529,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,,73,1,0,0,35550,,,,,,,,5250,1750,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,25,0,0,0,103320,0,0,0,0,0,154026.56,0,19443,9722,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,42,40,0,0,0,86850.008,0,0,0,0,0,49547.836,0,2504,1252,42,0,0,0,0,0,1,73643.813,0
1,2,1,1,1,0,5. Hispanic,39,38,1,0,1,14983.439,1,0,1,1,1,55242.148,0,18328,18328,41,0,1,0,0,1,1,18871.563,1
0,4,0,0,0,0,1. White Non-Hispanic,72,71,0,0,0,207400,0,0,0,0,0,209057.91,0,3358,1679,73,0,0,0,0,0,0,159152.28,0
1,2,1,0,0,0,5. Hispanic,68,77,1,1,0,17867.023,,0,0,0,,80685.711,0,4861,4861,,,,,,,,,
0,2,0,0,0,0,5. Hispanic,,28,0,0,0,108903.8,,,,,,,,27209,13604,,,,,,,,,
1,3,1,1,1,0,5. Hispanic,35,34,1,0,0,18347.992,0,0,0,1,1,35674.316,0,4680,4680,,1,0,0,0,0,1,14346.262,1
0,4,0,0,0,0,1. White Non-Hispanic,65,64,0,0,0,119950.62,0,0,0,0,0,148000,0,16524,5508,,0,0,0,0,0,0,165610.23,0
0,4,1,0,0,0,1. White Non-Hispanic,26,27,0,0,0,58106.492,0,0,0,0,0,26855.5,0,1786,1786,27,0,0,0,0,0,0,14361.06,1
0,2,1,0,0,0,1. White Non-Hispanic,,55,0,0,0,41717,,,,,,,,6108,3054,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,81,,0,1,0,94131.906,0,0,0,0,0,68669.141,0,2608,2608,82,1,0,0,0,0,0,17618.285,0
0,3,0,0,0,0,5. Hispanic,71,70,0,0,0,26443.279,0,0,0,0,0,58599.418,0,7775,7775,72,0,0,0,0,0,0,194757.44,0
0,1,1,0,1,0,5. Hispanic,68,65,1,1,0,26184.348,1,0,0,0,1,40075.574,0,5743,5743,68,1,0,0,0,0,0,20374.285,0
