subject_id,adultx,childx,hardscl,p1_age,p1_gender,p1_rel,p2_age,p2_gender,p2_rel,p3_age,p3_gender,p3_rel,p4_age,p4_gender,p4_rel,p5_age,p5_gender,p5_rel,p6_age,p6_gender,p6_rel,p7_age,p7_gender,p7_rel,p8_age,p8_gender,p8_rel,p9_age,p9_gender,p9_rel,personx,problems,qa1,qa8,qa8x,qa9,qa9a,qa9x,qa10,qa10x,qa11,qb1,qb2,qb3,qb6,qc1,qc2,qc3,qc4x,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc5_12x,qc6,qd1,qd2,qd3,qd4,qd5,qd6,qd7x,qd7,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg1,qg2,qg2x,qg3,qg4,qg4x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh10x,qh18,qh18x,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi3x,qi4,qi4x,qi5,qi6,qi6a,qi6b,qi8,qi9,qi10,r_age,r_gender,sppart,female,qh19f,qh19x,qb5_6x,qi2_othx,qa1x,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,qh6_1x_tc,qh6_2x_tc,qh6_3x_tc,qh6_4x_tc,qh6_5x_tc,qh6_6x_tc,qh6_7x_tc,OPM_incneeds_tc,SPM_incneeds_tc,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh1x_tc,qh3x_tc,qh7x_tc,spmpov_tc,opmpov_tc,sevhealth,qweight_p,qweight_pu 
2122,1,0,1,54,2,15,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1080,1,98,545,,,2,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,,0,0,2,10,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,98,5,,,,,,98,,1,98,98,98,98,98,98,6,Peru,1,1975,5,1,34,,1,,,54,1,0,0,2,104,,,,,,,,,,,,,,,,,1.9673504,1.2492917,23500,0,0,0,0,0,0,0,0,0,23500,,,0,0,0,7902.060276142357,4060.3456291311
2123,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1500,1,98,1500,,,0,2,4,1,,0,,0,,,0,0,0,0,1,0,0,0,0,1,0,0,,5,2,1,,0,0,2,7,1,2,2,2,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,1,0,0,1,0,1,0,0,0,,1,,,1,,,,,,,,,,1,1000,0,0,1,0,0,0,0,6,Haiti,1,1976,8,1,36,,1,,,53,1,0,0,1,40,,,,,,,,,,,13392,,,1644,,,3.2140644,2.254122,25000,0,0,13392,0,0,1644,0,0,0,25000,,,0,0,2,1013.80269585069,1041.808222931799
2124,2,0,1,32,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,2800,1,1,2800,,,2,1,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,,0,0,2,7,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,98,10,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,98,,,,,,1,7000,0,0,0,0,0,0,1,1,,,,7,1,10,,1,,,28,2,1,1,2,250,,,,,,,,,,,,,,,,,21.790035,14.369659,100000,235000,0,0,0,0,0,0,0,0,100000,,,0,0,0,4983.668694597819,2560.498078984631
2125,4,0,,66,2,1,42,2,9,46,1,14,,,,,,,,,,,,,,,,,,,4,2,2,,,,,,1,1800,2,1,5,1,,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,98,98,1,,0,1,1,5,1,98,2,2,0,0,0,1,0,1,2,0,2,,0,2,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,98,,,,,,98,98,,,,,,98,,1,98,98,98,98,98,98,6,Ecuador,1,1969,3,1,42,,0,0,,69,1,1,0,,,,,,,,,,,,26000,,,,,,,2.9496591,1.6259054,0,0,26000,19258.791,0,0,0,0,0,24592.086,,,,0,0,2,8762.509062064959,2251.141674740167
2126,1,1,3,16,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,768,1,0,768,,,2,3,1,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,5,1,1,1,0,3,0,1,2,3,3,1,0,0,0,0,1,1,0,2,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,1,,,,1,,,1,1,4,50,1,0,0,0,0,0,0,1,0,6,Eritrea,1,1984,6,1,35,,1,,,51,2,0,1,,,,Ethiopian,,,,,,,,,,,7200,,,,.49921012,.33410516,0,0,0,0,0,7200,0,0,0,700,,,700,1,1,2,946.7937047734167,972.9481595285458
2127,3,1,1,41,1,13,41,2,13,12,2,6,,,,,,,,,,,,,,,,,,,4,0,2,,,,,,1,803,2,3,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,,0,0,2,7,1,1,3,3,0,0,0,0,0,0,3,1,1,11,,,,98,2,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,6,,,,,,1,5,0,0,0,0,0,0,1,6,Russia,1,2002,3,1,10,,1,,1,18,2,0,1,1,24,,,,,,,,,,,,,,,,,1.9228188,1.3044688,8365.0439,0,0,0,0,0,0,0,0,37915.281,,,,0,0,0,870.4501278744334,298.0510207006461
2128,2,0,3,30,2,9,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,99,,99,99,,,,99,4,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,1,7,1,1,3,3,1,0,0,1,0,0,1,1,1,12,,,,98,98,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,250,0,0,1,0,0,0,0,1,,,,7,1,57,,1,,,57,2,0,1,1,85,,,,,,,,,,,,,,,,,5.6496892,2.7559445,86858.32,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2097.614785364203,1077.779897843946
2129,1,0,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,3,9,,,,,,,,,2,3,0,,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,1,4,1,,1,1,1,7,1,2,2,2,3,0,0,3,3,1,1,0,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,98,,1,0,0,0,0,0,0,1,,,,2,3,53,0,1,,,53,1,0,0,,,,,99. Missing,,,,,,,,,,,,,,0,.4746944,0,0,0,0,0,0,0,0,0,0,,,,1,1,2,854.4479807515025,878.0514552365011
2130,2,0,1,31,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1695,1,1,1695,,,2,2,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,3,10,1,1,3,3,0,0,0,0,0,0,3,0,1,10,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,2000,0,1,0,0,0,0,1,1,,,,8,1,0,,1,,0,28,2,1,1,3,20,,,,,,,,,,,,,,,,,7.2199817,4.4756761,65000,46000,0,0,0,0,0,0,0,0,65000,46000,0,0,0,0,650.0872268690713,334.022695612793
2131,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1000,1,1,1000,,,1,3,3,0,,0,,0,,,0,0,0,1,1,1,1,0,0,0,1,0,,5,2,1,,0,1,3,8,1,2,1,1,0,0,0,1,0,0,1,0,2,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,1,,,,,,,,,,,,,1,250,0,0,1,0,0,0,0,1,,,,8,1,54,,0,1,,54,1,0,0,,,,,,,,,,,,,17000,,,,,,1.4231896,1.3933166,0,0,0,17000,0,0,0,0,0,0,,,,0,0,2,1107.81531019791,1138.417864124422
2132,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,1,1760,3,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,1,,1,1,1,6,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,400,1,0,0,0,0,1,1,1,,,,5,1,45,,0,0,,53,1,0,0,2,50,,Hispanic,,,,,,,,,,,,,,,5.9439096,3.3521929,71000,0,0,0,0,0,0,0,0,0,71000,,,0,0,2,3286.10758730689,3376.883805800308
2133,4,2,2,46,2,13,11,1,6,16,2,6,21,2,12,26,1,12,,,,,,,,,,,,,6,0,4,98,,,0,,,,4,3,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,0,2,8,1,1,3,3,0,0,0,0,0,0,2,0,2,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,98,5,,,,,,98,,0,0,1,0,0,0,0,1,,,,5,1,19,,1,,0,19,2,0,1,,,,,,,,,,,,,,,,,,,.89542449,.57409221,0,0,0,0,0,0,0,0,0,28920.42,,,,1,1,1,8762.509062064959,2251.141674740167
2134,2,1,3,10,1,3,20,1,9,50,2,17,,,,,,,,,,,,,,,,,,,3,2,3,1,1291,1,98,600,,,2,3,3,0,1,0,,0,,,0,0,0,0,0,0,0,1,1,1,0,0,,3,3,0,0,0,0,3,7,1,1,2,2,1,0,0,1,1,1,2,1,1,12,,,,98,1,,,,,0,0,1,0,1,0,0,1,0,0,,,1,,1,,,98,1,,0,,,,1,0,1,0,0,0,0,1,0,4,,1,2003,1,1,9,,0,0,0,42,1,0,0,1,31,,hispano,,,,,,,,,,13000,,3240,,,.68011248,.56798089,2201.0093,0,0,0,10968.122,0,3240,0,0,367.46964,,,,1,1,0,8762.509062064959,3001.408037193517
2135,2,0,1,49,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,2,,1,1,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,3,9,1,1,3,3,3,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,3500,0,0,0,0,0,0,1,1,,,,7,1,15,,1,,0,52,1,1,0,3,1000,,,,,,,,,,,,,,,,,20.489138,11.597756,80000,235000,0,0,0,0,0,0,0,0,80000,250000,0,0,0,0,3709.497729934439,1906.156182963672
2136,2,0,3,23,1,9,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,2,1,1,470,1,,0,,,98,5,1,0,,1,1,0,,,1,1,1,1,1,0,0,0,0,0,0,0,,2,2,0,,1,1,1,0,1,4,1,1,1,1,0,3,3,1,1,0,2,,,,,,,,,,,0,0,0,1,0,0,1,1,1,0,,,,1,,1,,98,98,,,,,,1,4000,1,0,0,0,0,0,0,4,,1,1990,7,1,23,,1,,1,49,2,0,1,,,,,,,,,,,,,,,17836,,4800,,2.1228046,1.934131,0,0,0,0,0,17836,0,4800,0,18785.574,,,,0,0,1,636.4187262015678,326.8283606303636
2137,5,0,1,61,2,1,30,1,9,25,1,9,24,2,9,,,,,,,,,,,,,,,,5,0,2,,,,,,1,550,9,1,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,3,10,1,1,3,3,0,0,0,0,0,0,3,1,1,12,0,2,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,500,0,0,0,0,0,0,1,1,,,,7,1,62,,1,,,62,1,1,0,,,,,,,,,,,,,,,,,,,5.2524686,2.3440821,150000,0,0,0,0,0,0,0,0,0,150000,,0,0,0,0,8762.509062064959,2251.141674740167
2138,3,1,3,26,1,9,22,2,1,4,2,5,,,,,,,,,,,,,,,,,,,4,1,1,1,1182,1,1,1182,,,2,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,7,1,2,2,2,0,0,0,0,1,1,2,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,100,1,0,0,0,0,1,1,1,,,,3,1,53,,0,0,0,56,1,1,0,2,200,,Hispanic,,,,,,,,,,,,,,,2.0773609,1.4745382,18000,7000,0,0,0,0,0,0,0,25000,18000,7000,25000,0,0,0,6407.193032408554,2194.614757021079
2139,2,0,1,60,2,13,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1000,1,1,1000,,,2,3,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,2,6,1,1,3,3,0,0,0,0,0,0,3,0,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,0,0,0,0,0,0,0,1,6,Brazil,1,1995,8,1,20,,1,,0,34,2,0,1,3,1500,,,,,,,,,,,,,,,,,7.9159622,6.1398888,1700,0,0,0,0,0,0,0,0,120000,1700,,120000,0,0,0,5968.134120723135,3066.499639415497
2140,2,0,3,21,2,12,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,975,1,0,975,,,1,3,4,1,,0,,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,5,5,1,,0,1,1,5,1,1,2,2,1,1,0,1,0,1,2,0,1,6,,,,1,,,,,,0,0,0,1,1,0,0,1,1,0,,,,1,1,1,,1,,,,,,,1,24,0,0,1,0,0,0,1,6,Trinidad and Tobago,1,1987,8,1,20,,1,,,47,2,0,1,3,1200,,,,,,,,,,,,,7000,1200,2000,,2.783921,1.9469869,15000,0,0,0,0,7000,1200,2000,0,18800,15000,,18800,0,0,2,414.0555568058393,212.7467630518405
2141,4,1,3,988,2,14,19,1,14,5,2,3,26,1,1,0,,,0,,,0,,,0,,,0,,,5,1,3,1,600,1,,300,,,3,5,3,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,0,0,1,0,2,7,1,2,3,3,0,1,1,1,0,0,2,0,2,,0,2,,,,,,,,0,0,0,1,1,0,0,1,0,0,,,,1,1,,,98,98,,0,,,,1,100,1,0,0,0,0,0,0,1,,,,4,1,26,,1,,0,26,2,1,1,,,,,,,,,,,,,,,7000,3600,,,1.1951588,1.3526069,0,0,0,0,0,7000,3600,0,0,27628.529,,,,0,0,1,5181.695265244091,1331.294559129553
2142,2,2,1,57,2,1,14,2,3,14,2,3,,,,,,,,,,,,,,,,,,,4,0,2,,,,,,1,1368,2,3,4,1,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,4,10,1,1,3,3,0,0,0,0,0,0,3,0,2,,1,1,12,,,,98,6,,1,0,0,0,0,0,0,1,0,0,98,,,,,,,1,,,0,,,,98,,0,0,1,0,0,0,0,1,,,,3,1,45,,1,,,65,1,1,0,,,,,,,,,,,,,,,,,,,3.7274601,2.3861468,0,44284.93,42501.52,0,0,0,0,0,0,0,,,0,0,0,0,1837.246516551514,944.1708195988283
2143,1,2,3,18,2,3,10,2,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,3,1,1,1059,1,,0,,,2,2,2,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,1,0,1,1,1,7,1,2,1,2,3,0,0,1,0,0,2,0,2,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,,,1,,1,,,,,,0,,,,1,0,0,0,1,0,0,0,0,6,Guyana,1,2005,2,1,41,,0,1,0,48,2,0,1,,,,,,,,,,,,,,21424,,4548,,,.28954482,.99912667,0,0,0,0,5356,0,4548,0,0,0,,,,1,1,2,840.7794800839989,864.0053726517579
2144,1,2,2,15,2,3,11,1,3,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,1300,1,1,1300,,,3,3,3,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,2,8,1,1,3,3,0,0,0,0,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,500,0,0,1,0,0,0,0,1,,,,8,1,5,,1,,,46,2,0,1,3,1500,,,,,,,,,,,,,,,,,7.4602661,4.9881129,69000,0,0,0,0,0,0,0,0,69000,69000,,69000,0,0,0,924.4573744143255,949.994805060795
2145,3,0,2,40,2,9,19,2,14,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1200,1,98,1200,,,3,4,4,1,,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,0,2,10,1,1,2,3,0,0,0,1,0,0,3,0,1,11,,,,1,,,,,,1,0,0,0,0,0,0,1,0,0,98,,,,,,,1,,,,,,,98,,0,0,1,0,0,0,0,6,Jamaica,1,1994,2,1,19,,0,0,,76,2,0,1,1,1,,,,,,,,,,,,,,,,,5.027842,3.0018647,8000,0,82295.016,0,0,0,0,0,0,0,8000,,0,0,0,1,1688.226521469219,578.2874976352765
2146,2,0,3,48,1,1,38,1,15,,,,,,,,,,,,,,,,,,,,,,2,3,3,98,,1,1,600,,,1,2,1,0,,0,,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1,,1,1,1,5,1,3,1,1,1,1,1,1,1,1,1,0,2,,1,1,12,,,,98,1,,0,1,0,0,0,0,0,1,0,0,,1,,,,,,1,,,,,,,1,2400,1,0,0,0,0,1,0,1,,,,5,1,44,,0,1,0,44,2,1,1,1,35,,puerto rican,,,,,,,,,8500,,,,,,.76144105,.77172214,0,3206.394,0,8500,0,0,0,0,0,0,,,0,1,1,2,2033.939574937541,696.8227311553036
2147,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1100,1,0,1100,,,3,3,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,3,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,25,0,0,1,0,0,0,1,1,,,,7,1,25,,1,,,25,1,0,0,2,115,,,,,,,,,,,,,,,,,5.6090412,3.2633533,67000,0,0,0,0,0,0,0,0,0,67000,,,0,0,0,1244.500316872945,1278.878689971853
2148,2,0,1,79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1200,1,98,1200,,,3,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,1,0,2,8,1,1,3,3,0,0,0,0,0,0,3,0,2,,0,2,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,,,,,,,1,,,,,,,1,4000,0,0,1,0,0,0,0,1,,,,3,1,50,,1,,,73,2,1,1,,,,,,,,,,,,55000,,,,,,,3.9631071,2.8283572,0,0,55000,0,0,0,0,0,0,0,,,0,0,0,1,1985.933133568748,1020.22521798451
2149,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1700,1,98,1700,,,3,4,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1,,0,0,2,8,1,1,2,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,15,1,0,0,0,1,0,0,6,Ecuador,1,1996,5,1,18,,1,,,21,2,0,1,2,130,,,,,,,,,,,,,,,,,.12557556,.0023759205,1500,0,0,0,0,0,0,0,0,0,1500,,,1,1,2,3798.509673305743,3903.440609038116
2150,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,900,1,0,900,,,3,1,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,2,10,1,1,2,3,1,0,0,1,0,0,1,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,1,10000,0,0,0,0,0,0,1,1,,,,8,1,15,,0,0,1,43,1,0,0,3,4800,,,,,,,,,,,,,,,,,5.0230222,2.0396369,60000,0,0,0,0,0,0,0,0,0,60000,,,0,0,0,569.4097351242942,585.1392452375902
2151,2,0,1,43,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,1,1800,2,1,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,1,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,15000,0,0,0,0,0,0,1,1,,,,8,1,14,,1,,,43,1,1,0,3,1500,,,,,,,,,,,,,,,,,12.878886,5.7387934,153000,45000,0,0,0,0,0,0,0,0,153000,45000,0,0,0,0,3125.752738012519,1606.049637982332
2152,4,0,1,49,1,13,46,2,13,20,1,12,,,,,,,,,,,,,,,,,,,4,0,1,1,1200,1,98,1200,,,3,3,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,3,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,5,,,,,,1,0,0,0,0,0,0,1,0,6,Guyana,1,2002,3,1,11,,1,,,27,2,0,1,2,104,,WEST INDIAN,,,,,,,,,,,,,,,2.3518884,1.4849176,25000,0,0,0,0,0,0,0,0,30695.068,25000,,,0,0,0,4280.240977318978,1099.705490171349
2153,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,99,,99,0,,,,2,1,4,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,3,7,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,99,,4,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,30,0,0,1,0,0,0,0,1,,,,5,1,16,,1,,1,28,1,0,0,1,27,,,,,,,,,,,,,,,,,2.0347705,1.2951535,24305.334,0,0,0,0,0,0,0,0,0,,,,0,0,0,1345.513870586447,1382.682666146905
2154,2,1,1,41,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,3,0,2,,,,,,1,700,2,3,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,2,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,1,1,,,,,,1,1,1,,,1,1,1,250,1,16000,0,0,0,0,0,0,1,1,,,,8,1,8,,1,,,38,2,1,1,2,250,paid sitters,,,0,0,0,0,1,1,,,,,,0,200000,11.428377,5.8952017,52000,56000,0,0,0,0,0,15000,88196.406,0,52000,56000,0,0,0,0,2157.289459010133,1108.612762054357
2155,1,1,1,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,2200,1,0,2200,,,2,1,1,1,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,1,7,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,1,,1,,,1,1,1,200,1,15000,0,0,0,0,0,0,1,6,Bulgaria,1,1991,8,1,17,,1,,0,41,2,0,1,2,105,,,,,,,,,,,,,,,7000,,10.868878,4.7621846,165000,0,0,0,0,0,0,7000,0,0,165000,,0,0,0,1,2463.997278866311,2532.063326435029
2156,4,0,3,37,1,13,39,2,13,42,2,14,,,,,,,,,,,,,,,,,,,4,1,4,98,,,98,,,,3,2,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,1,10,1,2,1,2,3,0,0,0,1,1,1,0,2,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,98,98,,,,,,98,,0,0,1,0,0,0,0,6,Jamaica,1,2010,2,1,2,,1,,0,18,2,0,1,,,,,,,,,,,,,,,,,,,4.921123,2.9535463,0,0,0,0,0,0,0,0,0,116537.12,,,,0,0,0,8762.509062064959,2251.141674740167
2157,2,0,3,58,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,,,,,,99,,4,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1,,1,1,1,5,1,2,2,2,1,1,0,1,0,1,1,1,99,,0,2,,98,98,,,,,0,1,0,0,1,0,0,1,0,0,,1,,,1,,,1,,,,,,,1,22400,0,0,0,0,0,0,1,1,,,,8,1,35,,1,,,57,2,1,1,,,,,,,,,,,,,12000,,,156,,,7.4122992,2.6875618,101956.69,0,0,12000,0,0,156,0,0,0,,,0,0,0,2,684.4251675703607,351.4946519986929
2158,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,98,,,0,,,,3,4,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,,0,0,2,7,1,2,3,3,0,0,0,0,0,0,2,0,2,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,1,10,0,0,1,0,0,0,0,1,,,,5,1,21,,1,,0,21,1,0,0,,,,,,,,,,,,,,,,,,,0,-.0006902733,0,0,0,0,0,0,0,0,0,0,,,,1,1,2,3615.818493652281,3715.702724734721
2159,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,800,1,98,800,,,2,1,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,0,4,10,1,1,3,3,0,0,0,0,0,0,3,0,2,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,6,Japan,1,1968,8,1,40,,1,,,80,2,0,1,,,,,,,,,,,,10800,,,,,,,.98083735,.75239652,0,0,10800,0,0,0,0,0,0,0,,,,1,1,1,4668.959801180176,4797.93625852017
2160,2,0,2,988,2,13,,,,,,,,,,,,,,,,,,,,,,,,,2,0,9,,,,,,,,,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,1,0,2,7,1,1,3,3,0,0,0,0,0,0,2,1,1,4,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,50,0,1,0,0,0,0,0,5,,1,1990,7,1,22,,1,,0,23,2,0,1,1,50,,,I live with my family. They own the house.,,,,,,,,,,,,,,1.2358527,1.3988824,5000,0,0,0,0,0,0,0,0,14000,5000,,14000,0,0,1,2048.941587865289,1052.7710190955
2161,4,1,2,58,1,13,52,2,13,17,2,6,29,2,12,0,,,0,,,0,,,0,,,0,,,5,1,2,,,,,,1,1500,3,3,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,,0,0,2,9,1,1,3,3,0,0,0,0,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,,,,5,1,21,,1,,0,21,2,0,1,2,104,,,,,,,,,,,,,,,,,4.0547318,2.6992297,4600,0,0,0,0,0,0,0,0,112881.8,4600,,,0,0,0,6353.185785868663,1632.086278871124
