imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,r_age,sevhard,sevhealthd,spmpov,spmres
0,4,1,0,0,0,5. Hispanic,37,0,0,0,207400
0,1,0,0,0,0,5. Hispanic,53,0,0,0,94415.781
0,4,1,0,0,0,3. Asian Non-Hispanic,38,0,0,0,73806.57
0,4,1,0,0,0,2. Black Non-Hispanic,38,0,0,0,62537.813
0,1,1,1,1,0,4. Other / MultiRacial,58,1,1,1,498.85001
0,2,0,0,0,1,2. Black Non-Hispanic,54,1,0,1,11017.673
0,3,1,0,0,0,5. Hispanic,20,0,0,0,31391.15
0,4,1,0,1,0,1. White Non-Hispanic,41,1,0,1,-4412.0771
0,4,0,0,0,0,5. Hispanic,31,0,0,0,207400
0,4,1,0,0,0,5. Hispanic,23,1,0,0,95638.664
1,4,1,1,1,0,2. Black Non-Hispanic,45,1,0,1,14291.298
0,1,1,1,0,0,1. White Non-Hispanic,47,1,1,1,8254
0,4,1,0,0,0,1. White Non-Hispanic,32,0,0,1,16021.55
0,4,0,0,0,0,5. Hispanic,55,0,0,0,162575.17
1,1,0,0,0,1,5. Hispanic,37,1,1,1,11187.273
0,2,1,0,0,0,3. Asian Non-Hispanic,30,0,0,1,16067.592
0,3,1,0,0,0,5. Hispanic,63,0,0,1,19702.998
1,3,1,0,0,0,5. Hispanic,58,1,1,0,31409.051
0,4,0,0,0,0,1. White Non-Hispanic,52,0,0,1,-3294.9216
0,3,1,1,1,0,5. Hispanic,58,1,0,0,23298.75
0,4,1,0,0,0,2. Black Non-Hispanic,46,0,0,0,47790.25
1,3,0,0,0,0,1. White Non-Hispanic,20,1,0,0,132783.66
0,2,1,0,0,1,4. Other / MultiRacial,24,1,0,0,15299.5
0,1,0,0,0,0,5. Hispanic,40,0,0,0,38810.871
0,2,0,0,0,0,5. Hispanic,27,0,0,1,4200.1621
0,3,0,0,0,0,4. Other / MultiRacial,61,0,1,0,16758.559
0,3,0,0,0,0,1. White Non-Hispanic,63,0,0,0,62397.363
0,4,0,0,0,0,1. White Non-Hispanic,45,0,0,0,89519.797
0,3,1,1,0,1,2. Black Non-Hispanic,22,1,0,0,20762.26
0,3,0,0,0,0,4. Other / MultiRacial,40,0,0,0,84743.797
0,4,0,0,0,0,1. White Non-Hispanic,50,0,0,0,133547.13
0,4,0,0,0,0,1. White Non-Hispanic,53,0,0,0,71513.492
0,2,1,0,1,0,1. White Non-Hispanic,69,1,0,0,156605.98
0,4,1,1,0,0,4. Other / MultiRacial,23,1,0,1,26846.514
0,3,1,0,1,0,3. Asian Non-Hispanic,19,1,0,0,54708.75
0,4,1,0,0,0,1. White Non-Hispanic,37,0,0,0,96039.422
0,4,1,0,0,0,3. Asian Non-Hispanic,33,0,0,0,207400
0,4,1,0,0,0,1. White Non-Hispanic,36,0,0,0,53969
0,3,1,0,0,0,2. Black Non-Hispanic,28,1,0,0,56204.5
0,1,1,0,0,0,5. Hispanic,28,0,1,1,5398
0,4,1,0,0,0,1. White Non-Hispanic,54,0,0,0,207400
0,2,0,1,0,1,2. Black Non-Hispanic,26,1,0,0,63980.16
0,4,0,0,0,0,3. Asian Non-Hispanic,30,0,0,0,41100.09
1,2,0,0,1,1,2. Black Non-Hispanic,27,1,1,0,33874.789
0,4,1,0,0,0,5. Hispanic,36,0,0,0,50268.949
1,4,1,1,1,0,2. Black Non-Hispanic,32,1,0,1,10383.73
0,4,1,0,0,0,1. White Non-Hispanic,33,0,0,0,47998.25
0,4,0,0,0,0,1. White Non-Hispanic,31,1,0,0,207400
0,1,0,0,0,0,1. White Non-Hispanic,50,0,1,0,207400
0,4,0,1,0,0,1. White Non-Hispanic,50,1,0,0,45509.051
0,4,1,0,0,0,5. Hispanic,25,0,0,1,11187.279
0,4,0,0,0,0,1. White Non-Hispanic,62,0,0,1,15667.5
1,3,1,0,0,0,5. Hispanic,35,1,0,0,153413.69
0,3,0,0,0,0,1. White Non-Hispanic,49,0,0,0,55540.059
0,2,1,0,0,0,1. White Non-Hispanic,,1,0,0,30391.328
0,2,1,0,0,0,2. Black Non-Hispanic,18,0,0,0,105838.95
0,1,1,0,1,0,5. Hispanic,33,1,0,1,28168.547
0,3,0,0,0,0,4. Other / MultiRacial,47,0,0,0,105533.2
0,4,1,0,0,0,1. White Non-Hispanic,44,0,0,0,38419.664
0,3,1,0,0,0,2. Black Non-Hispanic,19,0,0,1,26354.65
0,3,0,0,0,0,2. Black Non-Hispanic,21,0,1,1,-10
0,3,1,0,0,0,5. Hispanic,45,0,0,0,207400
0,1,1,0,0,0,5. Hispanic,45,0,0,0,41634.922
0,1,0,0,0,0,1. White Non-Hispanic,59,0,0,0,119016
1,1,1,1,0,0,5. Hispanic,57,1,1,1,10579.153
1,2,0,0,1,0,5. Hispanic,21,1,0,1,15188.854
0,4,1,0,0,0,5. Hispanic,,0,0,0,112555.7
1,3,1,1,0,1,2. Black Non-Hispanic,24,1,0,1,4785.9058
0,3,1,0,0,0,5. Hispanic,20,0,0,1,19251.652
0,1,0,0,0,0,5. Hispanic,45,0,0,0,15398.75
0,4,1,1,0,1,5. Hispanic,31,1,0,0,49772.535
0,2,1,0,0,0,1. White Non-Hispanic,56,0,1,0,28795.568
0,4,1,0,0,0,1. White Non-Hispanic,46,0,0,0,77694.5
0,4,0,0,0,0,3. Asian Non-Hispanic,36,0,0,0,120946.15
0,3,1,0,0,0,1. White Non-Hispanic,62,0,0,0,181721.38
1,1,1,1,1,0,2. Black Non-Hispanic,45,1,0,1,13894.043
1,3,1,0,0,0,3. Asian Non-Hispanic,20,1,0,1,9585.9932
0,4,0,0,0,0,3. Asian Non-Hispanic,45,0,0,0,25663.25
1,2,1,0,0,0,5. Hispanic,19,1,1,0,105068.17
1,2,0,1,1,1,2. Black Non-Hispanic,27,1,0,1,3764.73
0,4,1,0,0,0,5. Hispanic,26,0,0,0,135732.25
1,3,1,0,1,0,5. Hispanic,18,1,1,1,5855.2681
0,4,0,0,0,0,1. White Non-Hispanic,42,0,0,0,207400
0,4,0,0,0,0,1. White Non-Hispanic,35,0,0,0,207400
1,2,1,0,0,0,5. Hispanic,24,1,0,1,14940.8
0,2,0,0,0,0,1. White Non-Hispanic,47,1,1,1,10441.465
1,1,1,1,1,0,2. Black Non-Hispanic,56,1,1,0,19377.523
0,2,0,0,0,0,5. Hispanic,43,0,0,0,62391.227
0,4,1,0,0,0,3. Asian Non-Hispanic,54,0,0,0,69951.5
0,4,0,0,0,0,3. Asian Non-Hispanic,35,0,0,0,207400
0,3,1,1,0,0,2. Black Non-Hispanic,33,1,0,0,45507.711
0,4,0,0,0,0,1. White Non-Hispanic,35,0,0,0,62086.445
0,3,1,0,0,0,1. White Non-Hispanic,24,0,0,1,17468.391
0,4,1,0,0,0,2. Black Non-Hispanic,68,0,0,0,67700
0,3,0,0,0,0,3. Asian Non-Hispanic,29,0,0,0,31655.689
0,2,0,0,0,0,2. Black Non-Hispanic,51,0,1,1,2538.8999
0,2,1,0,0,0,2. Black Non-Hispanic,43,0,0,0,26148.551
0,3,0,0,0,0,5. Hispanic,24,0,0,0,20540.916
0,2,1,1,0,0,2. Black Non-Hispanic,53,1,1,1,15042.98
0,2,1,1,1,0,1. White Non-Hispanic,59,1,1,1,3094.8445
0,3,0,0,0,0,4. Other / MultiRacial,38,0,0,0,25278.25
0,4,1,0,0,0,1. White Non-Hispanic,46,0,0,0,100229.46
0,3,0,1,0,0,1. White Non-Hispanic,47,1,0,0,53928.25
0,3,1,1,0,0,2. Black Non-Hispanic,57,1,1,1,29754.609
0,4,0,0,0,0,5. Hispanic,39,0,0,0,77939.898
0,2,0,0,0,0,1. White Non-Hispanic,57,0,1,0,102818.09
0,3,0,0,0,0,2. Black Non-Hispanic,21,0,0,0,25018.408
0,3,1,0,0,0,5. Hispanic,41,0,1,1,36900
0,4,1,0,0,0,1. White Non-Hispanic,57,0,0,0,101344.21
1,2,0,1,0,0,2. Black Non-Hispanic,58,1,1,0,21322.523
0,3,1,1,0,0,2. Black Non-Hispanic,59,1,0,0,45025.422
0,3,1,0,0,0,1. White Non-Hispanic,80,0,0,1,-4843.5737
0,4,1,0,0,0,1. White Non-Hispanic,60,0,0,0,84181.25
0,1,1,0,0,0,2. Black Non-Hispanic,77,0,0,0,79737.586
0,4,0,0,0,0,2. Black Non-Hispanic,76,0,1,0,83327.648
0,4,1,0,0,0,1. White Non-Hispanic,37,0,0,0,53957
0,2,1,0,0,0,1. White Non-Hispanic,85,0,0,0,71447.188
0,1,1,0,0,1,2. Black Non-Hispanic,57,1,1,1,28469.76
1,3,1,1,0,0,2. Black Non-Hispanic,40,1,0,1,24930.576
0,3,1,0,0,0,2. Black Non-Hispanic,24,0,0,0,207400
0,3,0,0,0,0,1. White Non-Hispanic,45,0,0,0,78294.07
0,2,1,0,0,0,2. Black Non-Hispanic,72,0,0,0,22390.152
0,1,1,0,0,0,2. Black Non-Hispanic,70,0,1,0,53392.742
0,3,1,0,0,0,1. White Non-Hispanic,72,0,0,1,15058.578
0,3,1,0,0,1,2. Black Non-Hispanic,62,1,1,0,49143.863
0,4,1,0,0,0,2. Black Non-Hispanic,47,0,0,0,47002.758
0,4,1,1,0,0,2. Black Non-Hispanic,61,1,0,0,116799.64
0,2,1,0,0,0,2. Black Non-Hispanic,47,0,0,0,119100
0,1,0,0,0,0,5. Hispanic,46,0,0,0,56245
0,4,1,0,0,0,2. Black Non-Hispanic,67,0,0,0,63000
0,3,1,0,0,0,4. Other / MultiRacial,61,0,0,0,82318.992
0,3,0,1,0,0,5. Hispanic,24,1,0,0,43107.949
0,4,0,0,0,0,2. Black Non-Hispanic,53,0,1,0,32655.5
0,4,0,0,0,0,2. Black Non-Hispanic,61,0,1,0,49947
0,4,1,0,0,0,2. Black Non-Hispanic,50,0,0,0,61338.059
0,3,1,0,0,0,1. White Non-Hispanic,56,0,0,1,0
0,4,1,1,1,0,2. Black Non-Hispanic,52,1,0,1,58779.859
1,1,1,1,0,0,2. Black Non-Hispanic,33,1,1,1,28263.604
0,4,1,0,0,0,1. White Non-Hispanic,56,0,0,0,39226.512
0,4,1,0,0,0,1. White Non-Hispanic,70,0,1,0,44415.328
0,4,1,0,0,0,1. White Non-Hispanic,66,0,0,0,110473.83
0,4,1,0,0,0,3. Asian Non-Hispanic,30,0,0,0,45263.25
0,4,1,0,0,0,2. Black Non-Hispanic,54,1,0,0,66820.141
0,4,1,0,0,0,2. Black Non-Hispanic,39,0,0,0,43305.984
0,1,1,0,0,0,2. Black Non-Hispanic,75,0,1,0,36217.063
0,4,0,0,0,0,4. Other / MultiRacial,75,0,0,0,131269.64
0,4,1,0,0,0,1. White Non-Hispanic,65,0,0,0,108199.23
0,4,1,0,0,0,2. Black Non-Hispanic,43,0,0,0,207400
0,3,1,1,1,0,5. Hispanic,46,1,0,0,38039.574
1,4,1,0,0,0,2. Black Non-Hispanic,62,1,0,0,51783.965
0,4,1,0,0,0,1. White Non-Hispanic,28,0,0,0,188167.42
0,2,1,0,0,0,1. White Non-Hispanic,44,0,0,0,83963.734
0,4,1,0,0,0,1. White Non-Hispanic,33,0,0,0,73979.703
0,3,1,0,0,1,5. Hispanic,,1,0,0,74574.203
0,2,1,1,1,0,2. Black Non-Hispanic,37,1,0,0,98164.086
0,4,1,0,0,0,2. Black Non-Hispanic,45,1,0,0,45922.25
0,3,0,1,1,0,5. Hispanic,60,1,0,0,24741.25
0,4,1,0,0,0,1. White Non-Hispanic,64,0,0,0,72488.078
0,4,1,0,0,0,1. White Non-Hispanic,33,0,0,0,137662.02
1,3,1,1,1,1,1. White Non-Hispanic,63,1,1,1,27299.633
0,3,0,0,0,0,5. Hispanic,20,0,0,0,116537.69
0,4,1,0,0,0,1. White Non-Hispanic,59,0,0,0,40000
0,4,0,0,0,0,4. Other / MultiRacial,40,0,0,0,89429.031
0,4,1,0,0,0,2. Black Non-Hispanic,37,0,0,0,178032.67
1,4,0,1,0,0,1. White Non-Hispanic,55,1,0,0,38638.25
0,4,1,0,0,0,1. White Non-Hispanic,66,0,1,0,139174.25
0,3,1,0,0,0,2. Black Non-Hispanic,56,0,0,0,133279.58
0,1,1,0,0,0,5. Hispanic,19,0,0,0,84616.43
0,4,0,0,0,0,3. Asian Non-Hispanic,60,0,0,0,111097.3
1,1,1,1,1,0,5. Hispanic,47,1,1,0,34219.023
0,4,1,1,1,0,5. Hispanic,59,1,1,0,75767.063
0,4,1,0,0,0,2. Black Non-Hispanic,66,0,0,0,41428.609
0,3,1,0,0,0,1. White Non-Hispanic,48,1,1,1,17463.568
0,2,1,1,1,0,2. Black Non-Hispanic,53,1,1,0,19151.773
0,1,0,0,1,0,4. Other / MultiRacial,50,1,1,1,13160.056
0,4,1,1,0,1,1. White Non-Hispanic,57,1,1,0,56699.902
0,3,1,1,1,0,3. Asian Non-Hispanic,52,1,0,0,90520.383
0,4,1,0,0,0,2. Black Non-Hispanic,69,1,0,0,81568.711
0,3,1,0,0,0,4. Other / MultiRacial,30,0,0,0,58833.379
0,4,1,0,0,0,5. Hispanic,56,0,0,0,67410.5
0,3,1,0,0,0,5. Hispanic,20,0,0,0,70873.469
0,2,1,1,0,0,5. Hispanic,31,1,0,0,45028.969
0,4,0,0,0,0,3. Asian Non-Hispanic,42,1,0,0,124447.22
0,4,0,0,0,0,2. Black Non-Hispanic,66,0,1,0,39605.109
0,4,0,0,0,0,2. Black Non-Hispanic,42,0,0,1,12916.04
0,4,1,0,0,0,5. Hispanic,35,0,0,0,55974.609
0,3,1,0,0,0,1. White Non-Hispanic,,0,0,0,43410.75
0,2,1,0,0,0,1. White Non-Hispanic,37,0,0,1,21885.684
1,3,0,0,0,0,4. Other / MultiRacial,53,1,0,1,20179.1
0,4,0,0,0,0,4. Other / MultiRacial,46,0,0,0,207400
0,4,1,0,0,0,5. Hispanic,30,0,1,0,60131.168
1,3,1,1,1,0,1. White Non-Hispanic,58,1,1,0,104776
0,3,1,0,1,0,2. Black Non-Hispanic,68,1,1,0,15161.11
0,4,1,0,0,0,3. Asian Non-Hispanic,35,0,0,0,207400
0,1,0,0,0,0,1. White Non-Hispanic,64,0,1,0,18654.273
1,3,1,1,0,0,2. Black Non-Hispanic,49,1,0,1,19091.73
0,1,0,0,0,0,2. Black Non-Hispanic,58,0,0,0,35851.836
0,3,0,0,0,0,5. Hispanic,42,0,0,0,105891.71
0,4,1,0,0,0,1. White Non-Hispanic,28,0,0,0,90348.25
0,3,1,0,0,0,2. Black Non-Hispanic,39,0,0,1,32603.176
0,2,1,0,0,0,2. Black Non-Hispanic,51,0,0,0,55652.18
0,1,1,1,1,0,5. Hispanic,33,1,0,1,4142.48
0,4,1,0,0,0,1. White Non-Hispanic,48,0,0,0,85006.398
0,3,1,0,0,0,1. White Non-Hispanic,40,1,0,0,43855.75
1,3,1,1,1,0,1. White Non-Hispanic,43,1,0,0,160700
0,1,1,1,1,0,2. Black Non-Hispanic,53,1,1,0,21161.596
0,4,0,0,0,0,2. Black Non-Hispanic,56,0,0,0,127317.3
0,3,0,0,0,0,2. Black Non-Hispanic,29,0,0,0,44819.5
0,4,1,1,0,1,1. White Non-Hispanic,59,1,0,0,81529.133
0,4,0,0,0,0,1. White Non-Hispanic,26,0,1,0,207400
0,1,0,1,1,0,4. Other / MultiRacial,65,1,1,0,18566.389
0,4,0,0,0,0,2. Black Non-Hispanic,69,0,1,0,126193.13
0,4,1,0,0,0,4. Other / MultiRacial,60,0,1,1,-2487.8708
0,1,0,0,0,0,5. Hispanic,82,0,0,0,20713.043
0,4,1,0,0,0,5. Hispanic,37,0,0,0,42883.602
0,3,1,1,0,0,2. Black Non-Hispanic,29,1,0,0,38435.594
1,1,0,0,1,1,5. Hispanic,57,1,1,0,30825.043
0,4,0,0,0,0,1. White Non-Hispanic,42,0,0,0,136473.11
0,4,0,0,0,0,2. Black Non-Hispanic,91,0,1,0,113620
0,2,0,0,0,0,2. Black Non-Hispanic,48,0,0,0,38163.559
0,4,1,0,0,0,1. White Non-Hispanic,71,0,0,0,162004.98
0,2,1,0,0,0,2. Black Non-Hispanic,81,0,1,0,21535.152
0,4,0,0,1,0,3. Asian Non-Hispanic,80,1,0,0,28025.447
0,3,1,0,0,0,2. Black Non-Hispanic,85,0,1,0,28421.891
0,3,1,0,0,0,4. Other / MultiRacial,53,1,1,0,28075
0,4,1,0,0,0,5. Hispanic,28,0,0,0,68493.406
0,3,0,1,0,0,2. Black Non-Hispanic,67,1,1,0,50408.449
1,3,0,1,0,0,4. Other / MultiRacial,39,1,1,0,87111.359
0,4,1,0,0,0,3. Asian Non-Hispanic,36,0,0,0,45895.25
0,3,0,1,0,0,5. Hispanic,46,1,0,0,69446.5
0,4,1,0,0,0,5. Hispanic,49,1,0,1,13629
0,4,0,0,0,0,5. Hispanic,47,1,0,1,19078.33
0,2,1,1,0,0,2. Black Non-Hispanic,56,1,0,1,17566
0,4,1,0,0,0,1. White Non-Hispanic,65,0,0,0,95554.867
1,4,0,0,0,0,5. Hispanic,18,1,0,1,8168.2329
0,4,1,0,0,0,1. White Non-Hispanic,32,0,0,0,207400
0,4,0,0,0,0,1. White Non-Hispanic,74,0,0,0,71000
0,4,1,0,0,0,1. White Non-Hispanic,49,0,0,0,72361
0,2,1,0,0,0,2. Black Non-Hispanic,72,0,1,1,23630.264
0,4,1,0,0,0,1. White Non-Hispanic,31,0,0,0,207400
1,3,1,0,0,0,2. Black Non-Hispanic,60,1,1,0,55735.113
0,4,1,0,0,0,1. White Non-Hispanic,72,0,0,0,91667.289
0,4,1,0,0,0,3. Asian Non-Hispanic,,1,1,0,41807.781
0,4,1,1,1,0,3. Asian Non-Hispanic,46,1,1,1,14712.5
0,1,1,0,0,0,2. Black Non-Hispanic,18,0,0,1,37175.313
0,4,0,0,0,0,1. White Non-Hispanic,94,0,1,0,35074.98
0,4,1,0,0,0,1. White Non-Hispanic,81,0,0,0,94084.734
0,1,1,0,0,0,5. Hispanic,70,0,1,0,29253.943
1,1,1,0,1,1,4. Other / MultiRacial,54,1,0,1,22738.545
0,3,0,0,0,0,2. Black Non-Hispanic,56,0,1,0,19415.773
0,4,0,0,0,0,1. White Non-Hispanic,52,0,0,0,30493.189
0,2,1,1,1,0,2. Black Non-Hispanic,66,1,1,1,1077.295
0,1,0,0,0,0,1. White Non-Hispanic,18,1,0,1,2812.1545
0,3,0,0,0,0,2. Black Non-Hispanic,19,0,0,0,78786
0,4,1,0,0,0,1. White Non-Hispanic,26,0,0,0,41769.25
0,1,1,0,0,0,2. Black Non-Hispanic,65,0,1,0,21052.275
0,4,0,0,0,0,5. Hispanic,62,0,0,0,97583.5
0,3,1,0,0,0,2. Black Non-Hispanic,84,0,0,0,21840.902
0,4,1,0,0,0,1. White Non-Hispanic,55,0,0,0,54223.051
0,2,1,0,1,0,2. Black Non-Hispanic,35,1,0,0,22589.039
0,3,0,0,0,0,2. Black Non-Hispanic,39,0,0,0,40005.25
0,4,0,0,0,0,5. Hispanic,29,1,0,0,26396.25
1,4,1,1,0,0,1. White Non-Hispanic,27,1,0,0,34410.25
0,2,0,1,0,0,2. Black Non-Hispanic,36,1,0,0,28560.039
0,4,1,1,0,0,4. Other / MultiRacial,47,1,0,0,117311
0,1,1,1,1,0,2. Black Non-Hispanic,32,1,1,1,17184.98
0,3,1,0,0,0,2. Black Non-Hispanic,32,0,0,0,45409.66
0,3,1,1,1,0,2. Black Non-Hispanic,70,1,1,1,11773.757
0,3,1,0,0,0,2. Black Non-Hispanic,25,0,0,0,26531.25
0,4,0,0,0,0,1. White Non-Hispanic,61,0,0,0,44455.051
0,2,1,0,0,0,2. Black Non-Hispanic,75,0,1,0,60349.977
0,2,0,0,0,0,2. Black Non-Hispanic,36,0,0,1,999.53998
0,2,1,0,0,0,1. White Non-Hispanic,34,0,0,0,45950.605
0,4,0,0,0,0,1. White Non-Hispanic,45,0,0,0,206081.55
0,3,1,0,0,0,5. Hispanic,49,0,0,0,96267.148
0,3,0,0,0,0,2. Black Non-Hispanic,21,0,0,1,14250.321
0,2,1,0,0,0,2. Black Non-Hispanic,91,0,0,0,21172.258
0,1,1,1,1,0,2. Black Non-Hispanic,41,1,1,1,27245.654
0,4,0,0,0,0,5. Hispanic,67,0,1,0,17213.85
0,2,0,0,0,0,2. Black Non-Hispanic,49,1,0,0,52741.199
1,4,1,0,0,0,3. Asian Non-Hispanic,87,1,0,0,19298.023
1,3,1,0,0,0,5. Hispanic,46,1,0,1,472.40509
0,1,1,0,0,0,5. Hispanic,29,0,0,1,9019.6963
0,4,0,0,0,0,5. Hispanic,66,0,0,0,173729.5
0,4,1,0,0,0,5. Hispanic,50,0,0,0,80160.25
0,4,1,0,0,0,2. Black Non-Hispanic,22,0,0,1,24957.699
0,4,0,0,0,0,1. White Non-Hispanic,66,0,0,0,129753.39
0,4,0,0,0,0,1. White Non-Hispanic,45,0,0,0,207400
0,3,1,0,0,0,2. Black Non-Hispanic,29,0,0,0,18382.25
0,4,1,0,0,0,1. White Non-Hispanic,65,0,0,0,134590.75
0,2,1,0,0,0,1. White Non-Hispanic,19,0,0,0,58759.336
0,1,1,1,1,0,2. Black Non-Hispanic,58,1,1,0,27459.521
0,2,1,0,0,0,2. Black Non-Hispanic,48,0,0,0,83303.297
0,2,0,0,0,0,1. White Non-Hispanic,50,0,0,0,83416.695
0,2,0,0,0,0,2. Black Non-Hispanic,65,0,0,0,188300.28
0,4,0,0,0,0,1. White Non-Hispanic,60,0,0,0,43577
0,4,1,0,0,0,5. Hispanic,69,0,1,0,45235.625
0,4,1,0,0,0,2. Black Non-Hispanic,67,0,0,0,160844.25
0,4,1,0,0,0,1. White Non-Hispanic,38,0,0,0,145532.19
0,4,1,0,0,0,2. Black Non-Hispanic,46,0,0,0,129456.75
0,1,1,0,0,1,5. Hispanic,19,1,0,0,147370.34
0,4,0,0,0,0,1. White Non-Hispanic,73,0,0,0,58564.754
0,3,1,0,0,0,2. Black Non-Hispanic,38,0,0,0,39212.879
0,4,0,0,0,0,5. Hispanic,22,0,0,0,95978.75
0,4,1,0,0,0,1. White Non-Hispanic,57,0,0,0,107137.77
0,2,1,0,0,0,2. Black Non-Hispanic,63,0,0,0,37710.914
0,3,1,0,0,0,2. Black Non-Hispanic,71,0,0,1,10859.668
0,3,1,0,0,0,4. Other / MultiRacial,,0,0,0,146983.23
0,4,1,0,0,0,1. White Non-Hispanic,64,1,1,0,207400
0,2,1,0,0,0,5. Hispanic,34,0,0,0,39406.266
0,3,0,0,0,0,5. Hispanic,58,0,0,0,109573.31
1,4,1,1,1,1,5. Hispanic,25,1,0,0,80659.266
0,2,1,1,1,0,5. Hispanic,31,1,1,1,13462.309
0,2,0,0,0,0,1. White Non-Hispanic,27,0,0,0,35560.922
0,4,0,0,0,0,4. Other / MultiRacial,25,0,0,0,47276.25
0,3,1,0,0,0,2. Black Non-Hispanic,36,0,0,0,49421.652
0,4,0,0,0,0,4. Other / MultiRacial,86,0,0,0,171314.98
0,3,1,0,0,0,1. White Non-Hispanic,,0,0,0,142321.53
0,4,1,1,0,0,2. Black Non-Hispanic,48,1,0,0,74404.547
0,1,0,1,1,0,5. Hispanic,64,1,1,0,50562.02
0,2,1,0,0,0,5. Hispanic,66,0,0,0,26294.256
0,4,0,0,0,0,1. White Non-Hispanic,40,0,0,0,44545.402
1,3,1,0,0,1,5. Hispanic,37,1,1,0,91029.961
1,2,1,0,0,0,2. Black Non-Hispanic,18,1,0,0,157851.77
0,1,1,1,0,0,5. Hispanic,60,1,1,1,-1207.8755
1,2,1,0,1,0,2. Black Non-Hispanic,27,1,0,0,56686.816
0,4,1,0,0,1,4. Other / MultiRacial,47,1,1,0,39770.5
0,3,0,0,0,0,1. White Non-Hispanic,81,0,1,0,38230.152
1,3,0,0,0,0,2. Black Non-Hispanic,43,1,1,0,63984.258
0,3,0,0,0,0,4. Other / MultiRacial,81,0,1,0,20262.98
0,2,0,0,0,0,1. White Non-Hispanic,69,0,0,0,56862.48
1,2,0,0,0,0,5. Hispanic,26,1,0,1,34502.938
0,4,1,0,0,0,1. White Non-Hispanic,57,0,1,0,104743.16
0,4,1,0,0,0,1. White Non-Hispanic,34,1,0,0,42891.051
0,2,1,1,0,0,2. Black Non-Hispanic,,1,0,1,-2669.1724
0,3,1,0,0,0,1. White Non-Hispanic,26,0,0,0,44455.219
0,4,0,0,0,0,1. White Non-Hispanic,26,0,0,0,165524.59
0,4,1,0,0,0,1. White Non-Hispanic,48,0,0,0,55928.25
0,3,0,1,1,0,2. Black Non-Hispanic,34,1,0,0,57803.398
0,4,1,0,0,0,1. White Non-Hispanic,28,0,0,0,60011.5
0,4,1,0,0,0,2. Black Non-Hispanic,55,0,0,0,63618.008
1,3,1,1,0,0,5. Hispanic,39,1,0,0,77870.984
0,3,0,0,0,0,3. Asian Non-Hispanic,62,0,0,0,62316.5
1,2,1,0,0,0,2. Black Non-Hispanic,51,1,0,0,20223.391
0,2,1,0,0,0,2. Black Non-Hispanic,51,0,1,0,47591.137
0,4,0,0,0,0,1. White Non-Hispanic,77,0,0,0,25925.48
0,3,1,0,0,0,1. White Non-Hispanic,68,0,0,0,207400
0,3,1,0,0,0,4. Other / MultiRacial,38,0,0,0,90375.094
0,3,1,0,0,0,4. Other / MultiRacial,66,0,1,0,52114.531
0,4,1,0,0,0,2. Black Non-Hispanic,60,0,0,0,49480.25
0,4,1,0,0,0,1. White Non-Hispanic,36,0,0,0,87699
0,2,1,0,0,0,5. Hispanic,44,0,0,0,72302.078
0,4,0,0,0,0,2. Black Non-Hispanic,29,0,0,0,84815.336
0,2,1,1,0,0,2. Black Non-Hispanic,53,1,0,0,56056.289
0,4,0,0,0,0,2. Black Non-Hispanic,28,0,0,0,110986.25
0,3,1,0,0,0,5. Hispanic,38,1,0,1,3709.0378
0,4,0,0,0,0,1. White Non-Hispanic,32,0,0,0,170115.91
0,3,1,0,0,0,1. White Non-Hispanic,53,0,0,0,16764.23
0,1,1,1,0,0,2. Black Non-Hispanic,59,1,0,1,22812.342
0,2,1,1,0,0,5. Hispanic,61,1,0,0,19995.652
0,4,1,0,0,0,5. Hispanic,48,0,0,0,207400
0,3,1,0,0,0,1. White Non-Hispanic,89,0,1,0,19094.359
0,1,1,0,0,0,5. Hispanic,52,0,0,0,32342.75
0,3,1,1,0,0,2. Black Non-Hispanic,79,1,1,0,36805.789
0,4,1,0,0,0,1. White Non-Hispanic,44,0,0,0,106451.5
0,1,0,0,1,0,5. Hispanic,64,1,1,1,15187.2
0,2,0,0,0,0,1. White Non-Hispanic,67,0,0,0,88054.211
0,2,1,0,0,0,5. Hispanic,38,0,0,0,172937.98
0,3,0,0,0,0,2. Black Non-Hispanic,53,1,0,0,44278.719
0,1,1,0,0,0,1. White Non-Hispanic,90,0,0,0,54789.891
0,4,0,0,0,0,1. White Non-Hispanic,55,0,0,0,133346.17
0,3,1,0,0,0,5. Hispanic,31,0,0,0,35403.926
0,3,1,0,0,0,5. Hispanic,25,0,0,1,5157.7002
1,3,1,1,1,0,5. Hispanic,62,1,0,0,28194.354
0,3,0,0,0,0,1. White Non-Hispanic,23,0,0,0,47319.102
0,4,0,0,0,0,1. White Non-Hispanic,31,0,0,0,53915.172
0,1,0,1,0,0,3. Asian Non-Hispanic,48,1,1,1,4304.563
0,4,0,0,0,0,1. White Non-Hispanic,38,0,0,0,207400
0,2,1,0,0,0,2. Black Non-Hispanic,34,0,0,1,12194.103
1,2,1,0,0,1,5. Hispanic,60,1,1,0,19738.77
0,4,1,0,0,0,1. White Non-Hispanic,56,0,0,0,207400
0,3,1,0,0,0,1. White Non-Hispanic,,0,1,1,-7907.6802
0,2,1,0,0,0,4. Other / MultiRacial,20,0,0,0,38089.313
